,date,close,open,high,low
1500,2018-10-18,7485.14,7616.47,7616.86,7452.46
1501,2018-10-17,7642.7,7669.26,7670.49,7563.09
1502,2018-10-16,7645.49,7501.78,7658.14,7493.44
1503,2018-10-15,7430.74,7473.33,7500.93,7400.07
1504,2018-10-12,7496.89,7507.84,7516.69,7368.33
1505,2018-10-11,7329.06,7388.07,7493.21,7274.04
1506,2018-10-10,7422.05,7694.08,7701.2,7420.56
1507,2018-10-09,7738.02,7728.51,7799.75,7718.95
1508,2018-10-08,7735.95,7747.1,7797.32,7654.84
1509,2018-10-05,7788.45,7874.76,7902.67,7715.97
1510,2018-10-04,7879.51,7993.33,7997.17,7833.16
1511,2018-10-03,8025.09,8034.65,8053.93,8012.03
1512,2018-10-02,7999.55,8024.47,8054.15,7983.99
1513,2018-10-01,8037.3,8091.5,8107.38,8019.77
1514,2018-09-28,8046.35,8024.5,8065.06,8015.87
1515,2018-09-27,8041.97,8021.22,8071.56,8017.91
1516,2018-09-26,7990.37,8011.68,8067.03,7982.76
1517,2018-09-25,8007.47,8001.59,8014.12,7979.29
1518,2018-09-24,7993.25,7939.38,7997.9,7912.47
1519,2018-09-21,7986.96,8041.69,8057.26,7979.67
1520,2018-09-20,8028.23,7993.53,8039.06,7986.4
1521,2018-09-19,7950.04,7962.54,7976.12,7917.73
1522,2018-09-18,7956.11,7903.57,7986.1,7901.01
1523,2018-09-17,7895.79,7992.21,8002.78,7890.07
1524,2018-09-14,8010.04,8026.16,8040.83,7979.78
1525,2018-09-13,8013.71,7999.93,8037.51,7989.85
1526,2018-09-12,7954.23,7958.87,7965.39,7884.05
1527,2018-09-11,7972.47,7894.87,7986.32,7880.92
1528,2018-09-10,7924.16,7939.57,7945.03,7890.39
1529,2018-09-07,7902.54,7878.79,7962.53,7873.93
1530,2018-09-06,7922.73,7998.27,8001.97,7885.49
1531,2018-09-05,7995.17,8073.53,8077.84,7962.35
1532,2018-09-04,8091.25,8087.95,8104.07,8042.14
1533,2018-08-31,8109.54,8079.31,8119.82,8079.31
1534,2018-08-30,8088.36,8094.2,8133.3,8069.57
1535,2018-08-29,8109.69,8044.34,8113.56,8042.1
1536,2018-08-28,8030.04,8039.01,8046.31,8009.59
1537,2018-08-27,8017.9,7989.64,8024.94,7976.6
1538,2018-08-24,7945.98,7907.81,7949.71,7907.1
1539,2018-08-23,7878.46,7886.47,7926.32,7866.53
1540,2018-08-22,7889.1,7844.04,7897.63,7840.84
1541,2018-08-21,7859.17,7840.09,7897.68,7836.79
1542,2018-08-20,7821.01,7834.37,7837.14,7787.9
1543,2018-08-17,7816.33,7786.64,7830.78,7752.68
1544,2018-08-16,7806.52,7826.95,7849.67,7795.74
1545,2018-08-15,7774.12,7810.02,7832.66,7732.69
1546,2018-08-14,7870.89,7847.88,7878.23,7815.5
1547,2018-08-13,7819.71,7848.0,7888.66,7814.27
1548,2018-08-10,7839.11,7834.71,7866.19,7818.37
1549,2018-08-09,7891.78,7886.51,7923.35,7881.06
1550,2018-08-08,7888.33,7880.0,7901.69,7864.46
1551,2018-08-07,7883.66,7878.62,7898.2,7868.65
1552,2018-08-06,7859.68,7809.54,7859.68,7801.88
1553,2018-08-03,7812.01,7819.23,7824.06,7783.3
1554,2018-08-02,7802.69,7659.52,7808.85,7659.52
1555,2018-08-01,7707.29,7701.82,7732.68,7670.71
1556,2018-07-31,7671.79,7654.59,7709.49,7614.84
1557,2018-07-30,7630.0,7735.27,7740.26,7604.24
1558,2018-07-27,7737.42,7889.75,7889.75,7698.96
1559,2018-07-26,7852.18,7848.04,7881.3,7834.08
1560,2018-07-25,7932.24,7839.09,7933.31,7838.76
1561,2018-07-24,7840.77,7914.35,7928.79,7814.33
1562,2018-07-23,7841.87,7806.93,7846.76,7776.55
1563,2018-07-20,7820.2,7843.08,7860.25,7815.86
1564,2018-07-19,7825.3,7829.8,7849.85,7811.15
1565,2018-07-18,7854.44,7859.43,7863.77,7822.83
1566,2018-07-17,7855.12,7751.97,7867.15,7749.61
1567,2018-07-16,7805.72,7831.74,7838.82,7791.98
1568,2018-07-13,7825.98,7827.62,7843.52,7803.34
1569,2018-07-12,7823.92,7752.71,7825.67,7746.76
1570,2018-07-11,7716.61,7698.51,7748.16,7696.58
1571,2018-07-10,7759.2,7770.63,7777.48,7731.98
1572,2018-07-09,7756.2,7731.74,7757.28,7702.06
1573,2018-07-06,7688.39,7595.93,7695.81,7588.65
1574,2018-07-05,7586.43,7550.66,7589.19,7511.43
1575,2018-07-03,7502.67,7593.63,7594.33,7498.5
1576,2018-07-02,7567.69,7451.9,7568.1,7443.1
1577,2018-06-29,7510.3,7544.13,7573.59,7502.95
1578,2018-06-28,7503.68,7438.11,7526.07,7419.56
1579,2018-06-27,7445.08,7586.33,7610.67,7444.17
1580,2018-06-26,7561.63,7553.74,7597.49,7527.0
1581,2018-06-25,7532.01,7631.12,7639.73,7477.73
1582,2018-06-22,7692.82,7739.69,7739.71,7679.12
1583,2018-06-21,7712.95,7800.3,7803.45,7699.2
1584,2018-06-20,7781.51,7764.15,7806.6,7755.48
1585,2018-06-19,7725.59,7658.47,7727.41,7635.73
1586,2018-06-18,7747.03,7692.96,7749.36,7676.83
1587,2018-06-15,7746.38,7725.03,7755.72,7704.34
1588,2018-06-14,7761.04,7723.53,7768.6,7723.53
1589,2018-06-13,7695.7,7713.9,7748.96,7686.65
1590,2018-06-12,7703.79,7673.87,7708.25,7669.53
1591,2018-06-11,7659.93,7647.24,7677.29,7642.87
1592,2018-06-08,7645.51,7607.74,7653.58,7595.14
1593,2018-06-07,7635.07,7697.41,7697.41,7597.66
1594,2018-06-06,7689.24,7652.8,7691.65,7622.31
1595,2018-06-05,7637.86,7621.36,7644.48,7602.38
1596,2018-06-04,7606.46,7570.08,7607.17,7561.2
1597,2018-06-01,7554.33,7487.66,7557.38,7487.23
1598,2018-05-31,7442.12,7455.58,7492.42,7431.41
1599,2018-05-30,7462.45,7428.41,7473.81,7423.67
1600,2018-05-29,7396.59,7398.51,7435.13,7354.29
1601,2018-05-25,7433.85,7422.2,7452.85,7415.58
1602,2018-05-24,7424.43,7421.99,7435.38,7357.5
1603,2018-05-23,7425.96,7335.03,7426.78,7334.62
1604,2018-05-22,7378.46,7420.85,7432.53,7370.33
1605,2018-05-21,7394.04,7406.33,7431.83,7368.21
1606,2018-05-18,7354.34,7364.34,7381.16,7343.97
1607,2018-05-17,7382.47,7379.58,7425.39,7350.46
1608,2018-05-16,7398.3,7356.22,7413.32,7356.16
1609,2018-05-15,7351.63,7361.3,7363.52,7320.97
1610,2018-05-14,7411.32,7429.45,7458.42,7401.89
1611,2018-05-11,7402.88,7393.96,7417.67,7372.26
1612,2018-05-10,7404.97,7355.9,7414.15,7353.63
1613,2018-05-09,7339.91,7281.53,7344.8,7259.05
1614,2018-05-08,7266.9,7255.34,7278.81,7224.7
1615,2018-05-07,7265.21,7241.82,7291.74,7235.76
1616,2018-05-04,7209.62,7065.67,7228.26,7057.89
1617,2018-05-03,7088.15,7065.03,7112.59,6991.14
1618,2018-05-02,7100.9,7138.45,7169.46,7094.72
1619,2018-05-01,7130.7,7053.65,7133.27,7036.18
1620,2018-04-30,7066.27,7133.95,7169.8,7065.41
1621,2018-04-27,7119.8,7195.52,7197.15,7083.95
1622,2018-04-26,7118.68,7080.49,7143.94,7055.66
1623,2018-04-25,7003.74,7009.99,7030.74,6926.97
1624,2018-04-24,7007.35,7160.77,7171.67,6961.52
1625,2018-04-23,7128.6,7173.99,7195.72,7094.43
1626,2018-04-20,7146.13,7220.64,7222.99,7123.49
1627,2018-04-19,7238.06,7258.61,7277.45,7215.17
1628,2018-04-18,7295.24,7292.38,7319.58,7259.9
1629,2018-04-17,7281.1,7215.12,7298.59,7206.55
1630,2018-04-16,7156.28,7153.87,7178.51,7115.85
1631,2018-04-13,7106.65,7179.62,7183.62,7078.14
1632,2018-04-12,7140.25,7112.02,7166.0,7105.09
1633,2018-04-11,7069.03,7055.0,7128.54,7055.0
1634,2018-04-10,7094.3,7060.99,7117.98,7014.88
1635,2018-04-09,6950.34,6971.45,7074.95,6944.96
1636,2018-04-06,6915.11,6999.57,7066.64,6877.76
1637,2018-04-05,7076.55,7099.25,7112.38,7036.62
1638,2018-04-04,7042.11,6811.77,7059.29,6811.77
1639,2018-04-03,6941.28,6924.35,6963.71,6835.23
1640,2018-04-02,6870.12,7016.17,7044.71,6805.96
1641,2018-03-29,7063.44,6984.65,7120.46,6935.78
1642,2018-03-28,6949.23,6978.3,7036.09,6901.07
1643,2018-03-27,7008.81,7255.47,7255.54,6963.68
1644,2018-03-26,7220.54,7125.2,7225.83,7022.34
1645,2018-03-23,6992.67,7170.68,7194.31,6992.67
1646,2018-03-22,7166.68,7257.55,7303.19,7164.38
1647,2018-03-21,7345.29,7347.5,7415.66,7325.35
1648,2018-03-20,7364.3,7353.25,7380.74,7331.24
1649,2018-03-19,7344.24,7419.2,7421.23,7285.27
1650,2018-03-16,7481.99,7504.37,7514.21,7473.68
1651,2018-03-15,7481.74,7509.24,7525.44,7463.18
1652,2018-03-14,7496.81,7539.78,7544.89,7473.9
1653,2018-03-13,7511.01,7627.52,7637.27,7492.98
1654,2018-03-12,7588.32,7581.04,7609.1,7563.44
1655,2018-03-09,7560.81,7475.98,7560.81,7469.03
1656,2018-03-08,7427.95,7422.77,7435.01,7391.5
1657,2018-03-07,7396.65,7311.74,7403.79,7311.74
1658,2018-03-06,7372.01,7366.61,7378.03,7319.68
1659,2018-03-05,7330.7,7222.89,7350.07,7205.31
1660,2018-03-02,7257.87,7099.54,7267.19,7084.83
1661,2018-03-01,7180.56,7274.75,7307.84,7117.66
1662,2018-02-28,7273.01,7371.41,7386.8,7273.01
1663,2018-02-27,7330.35,7416.17,7438.09,7330.35
1664,2018-02-26,7421.46,7373.3,7421.85,7360.25
1665,2018-02-23,7337.39,7261.35,7337.83,7232.5
1666,2018-02-22,7210.09,7252.46,7280.93,7194.84
1667,2018-02-21,7218.23,7258.48,7338.64,7218.11
1668,2018-02-20,7234.31,7209.03,7295.95,7206.0
1669,2018-02-16,7239.47,7236.51,7303.26,7226.38
1670,2018-02-15,7256.43,7200.75,7256.93,7130.39
1671,2018-02-14,7143.62,6979.24,7152.05,6977.07
1672,2018-02-13,7013.51,6942.16,7025.68,6938.16
1673,2018-02-12,6981.96,6936.68,7023.62,6879.69
1674,2018-02-09,6874.49,6863.34,6917.01,6630.67
1675,2018-02-08,6777.16,7067.3,7073.99,6776.77
1676,2018-02-07,7051.98,7086.2,7170.33,7051.53
1677,2018-02-06,7115.88,6837.56,7126.55,6824.82
1678,2018-02-05,6967.53,7165.96,7277.36,6967.53
1679,2018-02-02,7240.95,7347.59,7364.43,7238.18
1680,2018-02-01,7385.86,7377.17,7441.09,7362.28
1681,2018-01-31,7411.48,7443.25,7453.99,7381.12
1682,2018-01-30,7402.48,7388.89,7433.65,7373.99
1683,2018-01-29,7466.51,7484.47,7500.61,7455.55
1684,2018-01-26,7505.77,7448.33,7505.77,7431.22
1685,2018-01-25,7411.16,7457.94,7458.53,7388.58
1686,2018-01-24,7415.06,7474.16,7486.32,7376.75
1687,2018-01-23,7460.29,7424.95,7465.39,7423.18
1688,2018-01-22,7408.03,7338.04,7408.03,7332.81
1689,2018-01-19,7336.38,7312.0,7336.38,7297.28
1690,2018-01-18,7296.05,7293.65,7313.89,7276.11
1691,2018-01-17,7298.28,7257.77,7309.36,7229.32
1692,2018-01-16,7223.69,7307.19,7330.33,7205.93
1693,2018-01-12,7261.06,7208.17,7265.26,7205.18
1694,2018-01-11,7211.78,7168.73,7211.78,7163.23
1695,2018-01-10,7153.57,7129.83,7154.24,7111.52
1696,2018-01-09,7163.58,7174.19,7181.14,7148.3
1697,2018-01-08,7157.39,7135.38,7161.35,7124.09
1698,2018-01-05,7136.56,7105.74,7137.04,7097.08
1699,2018-01-04,7077.91,7089.5,7098.05,7072.38
1700,2018-01-03,7065.53,7017.07,7069.15,7016.7
1701,2018-01-02,7006.9,6937.65,7006.91,6924.08
1702,2017-12-29,6903.39,6952.61,6954.98,6903.39
1703,2017-12-28,6950.16,6953.38,6954.8,6936.75
1704,2017-12-27,6939.34,6941.45,6955.38,6931.34
1705,2017-12-26,6936.25,6928.92,6942.14,6915.56
1706,2017-12-22,6959.96,6958.02,6962.26,6944.44
1707,2017-12-21,6965.36,6972.88,6992.63,6961.21
1708,2017-12-20,6960.96,6991.25,6991.25,6935.42
1709,2017-12-19,6963.85,6991.25,6995.88,6951.49
1710,2017-12-18,6994.76,6980.4,7003.89,6975.54
1711,2017-12-15,6936.58,6871.55,6945.82,6871.45
1712,2017-12-14,6856.53,6887.38,6901.13,6851.63
1713,2017-12-13,6875.8,6880.41,6897.62,6871.87
1714,2017-12-12,6862.32,6872.71,6884.8,6856.3
1715,2017-12-11,6875.08,6847.64,6879.8,6844.88
1716,2017-12-08,6840.08,6859.95,6870.48,6831.61
1717,2017-12-07,6812.84,6785.74,6829.29,6778.2
1718,2017-12-06,6776.38,6742.07,6787.42,6734.13
1719,2017-12-05,6762.21,6759.14,6836.45,6752.32
1720,2017-12-04,6775.37,6897.13,6899.23,6770.69
1721,2017-12-01,6847.59,6844.04,6872.17,6737.16
1722,2017-11-30,6873.97,6852.8,6888.65,6838.48
1723,2017-11-29,6824.39,6907.28,6908.33,6793.95
1724,2017-11-28,6912.36,6893.72,6914.19,6866.21
1725,2017-11-27,6878.52,6889.91,6897.43,6867.89
1726,2017-11-24,6889.16,6878.11,6890.02,6873.74
1727,2017-11-22,6867.36,6869.53,6874.52,6859.28
1728,2017-11-21,6862.48,6820.55,6862.66,6820.02
1729,2017-11-20,6790.71,6789.28,6795.83,6779.49
1730,2017-11-17,6782.79,6794.45,6797.75,6777.43
1731,2017-11-16,6793.29,6742.33,6806.67,6742.33
1732,2017-11-15,6706.21,6700.68,6725.32,6667.31
1733,2017-11-14,6737.87,6733.87,6743.63,6709.27
1734,2017-11-13,6757.6,6727.39,6766.3,6723.43
1735,2017-11-10,6750.94,6736.39,6757.34,6727.35
1736,2017-11-09,6750.05,6737.45,6758.93,6687.28
1737,2017-11-08,6789.12,6764.85,6791.65,6753.34
1738,2017-11-07,6767.78,6785.44,6795.52,6750.35
1739,2017-11-06,6786.44,6763.3,6790.67,6763.17
1740,2017-11-03,6764.44,6737.09,6765.14,6712.93
1741,2017-11-02,6714.94,6709.39,6719.97,6677.55
1742,2017-11-01,6716.53,6758.64,6759.66,6691.48
1743,2017-10-31,6727.67,6713.71,6737.75,6705.79
1744,2017-10-30,6698.96,6693.77,6727.39,6677.15
1745,2017-10-27,6701.26,6635.03,6708.13,6625.78
1746,2017-10-26,6556.77,6567.59,6582.76,6550.03
1747,2017-10-25,6563.89,6587.22,6600.64,6517.93
1748,2017-10-24,6598.43,6598.6,6611.9,6582.06
1749,2017-10-23,6586.83,6641.57,6641.57,6581.15
1750,2017-10-20,6629.05,6633.37,6640.03,6622.92
1751,2017-10-19,6605.07,6583.7,6605.29,6558.53
1752,2017-10-18,6624.22,6634.26,6635.52,6613.55
1753,2017-10-17,6623.66,6621.42,6628.6,6613.21
1754,2017-10-16,6624.0,6622.55,6632.5,6607.03
1755,2017-10-13,6605.8,6613.21,6616.58,6602.2
1756,2017-10-12,6591.51,6594.76,6613.5,6586.32
1757,2017-10-11,6603.55,6586.73,6604.21,6577.99
1758,2017-10-10,6587.25,6602.49,6608.3,6561.78
1759,2017-10-09,6579.73,6597.37,6599.34,6572.44
1760,2017-10-06,6590.18,6566.95,6590.18,6566.84
1761,2017-10-05,6585.36,6552.87,6587.21,6547.65
1762,2017-10-04,6534.63,6521.96,6546.46,6513.12
1763,2017-10-03,6531.71,6523.74,6532.18,6509.71
1764,2017-10-02,6516.72,6506.08,6527.22,6484.14
1765,2017-09-29,6495.96,6461.28,6497.98,6454.86
1766,2017-09-28,6453.45,6437.96,6456.23,6427.66
1767,2017-09-27,6453.26,6414.37,6472.65,6405.36
1768,2017-09-26,6380.16,6391.85,6405.0,6364.57
1769,2017-09-25,6370.59,6403.11,6408.05,6343.96
1770,2017-09-22,6426.92,6401.44,6429.54,6400.81
1771,2017-09-21,6422.69,6448.57,6448.57,6405.3
1772,2017-09-20,6456.04,6459.74,6466.05,6414.23
1773,2017-09-19,6461.32,6465.57,6467.79,6446.75
1774,2017-09-18,6454.64,6460.1,6477.77,6438.41
1775,2017-09-15,6448.47,6426.16,6464.27,6419.65
1776,2017-09-14,6429.08,6439.46,6455.32,6424.04
1777,2017-09-13,6460.19,6440.72,6460.42,6433.2
1778,2017-09-12,6454.28,6448.81,6455.02,6429.54
1779,2017-09-11,6432.26,6411.18,6439.11,6410.71
1780,2017-09-08,6360.19,6389.65,6391.41,6354.96
1781,2017-09-07,6397.87,6402.94,6413.07,6379.81
1782,2017-09-06,6393.31,6394.35,6407.4,6356.2
1783,2017-09-05,6375.57,6414.82,6426.51,6334.59
1784,2017-09-01,6435.33,6442.17,6449.65,6417.87
1785,2017-08-31,6428.66,6385.8,6435.27,6383.58
1786,2017-08-30,6368.31,6308.68,6374.47,6303.57
1787,2017-08-29,6301.89,6228.9,6311.26,6228.73
1788,2017-08-28,6283.02,6286.01,6292.26,6267.85
1789,2017-08-25,6265.64,6293.81,6308.72,6257.1
1790,2017-08-24,6271.33,6294.82,6302.85,6244.57
1791,2017-08-23,6278.41,6263.47,6291.3,6263.29
1792,2017-08-22,6297.48,6241.21,6302.84,6241.21
1793,2017-08-21,6213.13,6216.32,6226.93,6177.19
1794,2017-08-18,6216.53,6222.46,6254.22,6193.38
1795,2017-08-17,6221.91,6322.72,6334.23,6221.91
1796,2017-08-16,6345.11,6348.11,6374.56,6330.27
1797,2017-08-15,6333.01,6350.51,6350.74,6324.75
1798,2017-08-14,6340.23,6306.11,6346.83,6305.55
1799,2017-08-11,6256.56,6222.18,6266.89,6216.19
1800,2017-08-10,6216.87,6312.65,6318.28,6214.41
1801,2017-08-09,6352.33,6322.92,6355.04,6309.44
1802,2017-08-08,6370.46,6373.33,6423.35,6355.88
1803,2017-08-07,6383.77,6361.06,6386.03,6356.23
1804,2017-08-04,6351.56,6350.79,6361.49,6329.73
1805,2017-08-03,6340.34,6366.24,6368.53,6331.14
1806,2017-08-02,6362.65,6393.1,6394.21,6313.43
1807,2017-08-01,6362.94,6372.16,6375.75,6345.75
1808,2017-07-31,6348.12,6394.69,6396.59,6338.79
1809,2017-07-28,6374.68,6350.27,6379.7,6337.22
1810,2017-07-27,6382.19,6459.76,6460.84,6318.62
1811,2017-07-26,6422.75,6425.93,6432.38,6416.3
1812,2017-07-25,6412.17,6407.59,6425.45,6396.87
1813,2017-07-24,6410.81,6387.82,6417.7,6380.61
1814,2017-07-21,6387.75,6383.05,6388.78,6365.12
1815,2017-07-20,6390.0,6396.46,6398.26,6365.68
1816,2017-07-19,6385.04,6363.24,6387.73,6362.19
1817,2017-07-18,6344.31,6304.82,6344.55,6291.07
1818,2017-07-17,6314.43,6320.35,6330.97,6307.34
1819,2017-07-14,6312.47,6289.08,6321.76,6278.7
1820,2017-07-13,6274.44,6269.1,6281.45,6251.26
1821,2017-07-12,6261.17,6238.9,6265.64,6236.82
1822,2017-07-11,6193.3,6171.25,6200.58,6149.87
1823,2017-07-10,6176.39,6156.03,6191.27,6141.83
1824,2017-07-07,6153.08,6111.21,6164.94,6111.21
1825,2017-07-06,6089.46,6109.6,6127.98,6081.96
1826,2017-07-05,6150.86,6122.06,6163.62,6100.42
1827,2017-07-03,6110.06,6173.29,6177.36,6106.12
1828,2017-06-30,6140.42,6166.84,6170.63,6129.04
1829,2017-06-29,6144.35,6215.49,6216.6,6087.81
1830,2017-06-28,6234.41,6173.1,6238.29,6144.8
1831,2017-06-27,6146.62,6227.9,6234.32,6146.62
1832,2017-06-26,6247.15,6292.73,6303.45,6233.43
1833,2017-06-23,6265.25,6234.35,6269.37,6218.78
1834,2017-06-22,6236.69,6239.15,6257.68,6221.96
1835,2017-06-21,6233.95,6202.75,6236.66,6200.86
1836,2017-06-20,6188.03,6229.62,6234.01,6186.94
1837,2017-06-19,6239.01,6196.85,6243.31,6194.0
1838,2017-06-16,6151.76,6154.28,6161.56,6125.5
1839,2017-06-15,6165.5,6127.05,6170.15,6107.85
1840,2017-06-14,6194.89,6237.46,6237.53,6153.55
1841,2017-06-13,6220.37,6206.12,6226.41,6180.04
1842,2017-06-12,6175.46,6153.56,6183.81,6110.66
1843,2017-06-09,6207.92,6330.25,6341.7,6137.68
1844,2017-06-08,6321.76,6311.73,6324.06,6282.93
1845,2017-06-07,6297.38,6290.44,6302.78,6267.18
1846,2017-06-06,6275.06,6281.88,6304.21,6269.86
1847,2017-06-05,6295.68,6305.47,6310.62,6292.14
1848,2017-06-02,6305.8,6261.59,6308.76,6253.77
1849,2017-06-01,6246.83,6215.91,6247.07,6200.45
1850,2017-05-31,6198.52,6221.63,6221.99,6164.07
1851,2017-05-30,6203.19,6204.18,6217.13,6200.41
1852,2017-05-26,6210.19,6207.04,6211.52,6196.66
1853,2017-05-25,6205.26,6183.02,6217.34,6174.52
1854,2017-05-24,6163.02,6154.18,6166.09,6139.33
1855,2017-05-23,6138.71,6149.55,6150.91,6121.79
1856,2017-05-22,6133.62,6098.25,6135.92,6097.24
1857,2017-05-19,6083.7,6070.23,6106.55,6070.23
1858,2017-05-18,6055.13,5998.46,6073.45,5996.81
1859,2017-05-17,6011.24,6108.62,6122.87,6009.48
1860,2017-05-16,6169.87,6160.52,6170.16,6139.1
1861,2017-05-15,6149.67,6128.11,6153.04,6124.79
1862,2017-05-12,6121.23,6119.27,6122.84,6105.42
1863,2017-05-11,6115.96,6110.05,6120.2,6075.68
1864,2017-05-10,6129.14,6121.64,6131.64,6103.87
1865,2017-05-09,6120.59,6111.82,6133.0,6107.59
1866,2017-05-08,6102.66,6100.66,6106.12,6083.06
1867,2017-05-05,6100.76,6091.69,6100.76,6067.16
1868,2017-05-04,6075.34,6075.06,6080.82,6054.33
1869,2017-05-03,6072.55,6075.04,6076.96,6053.28
1870,2017-05-02,6095.37,6102.51,6102.72,6081.56
1871,2017-05-01,6091.6,6067.56,6100.73,6061.35
1872,2017-04-28,6047.61,6072.87,6074.04,6040.71
1873,2017-04-27,6048.94,6038.47,6050.7,6031.59
1874,2017-04-26,6025.23,6028.12,6040.89,6021.72
1875,2017-04-25,6025.49,6004.16,6036.02,6002.65
1876,2017-04-24,5983.82,5979.96,5989.92,5970.25
1877,2017-04-21,5910.52,5919.02,5919.23,5899.43
1878,2017-04-20,5916.78,5887.87,5926.23,5880.2
1879,2017-04-19,5863.03,5874.43,5894.67,5856.34
1880,2017-04-18,5849.47,5838.59,5860.04,5828.57
1881,2017-04-17,5856.79,5821.55,5856.79,5818.2
1882,2017-04-13,5805.15,5828.37,5856.54,5805.15
1883,2017-04-12,5836.16,5863.59,5868.09,5830.44
1884,2017-04-11,5866.77,5871.16,5878.94,5819.29
1885,2017-04-10,5880.93,5883.43,5907.85,5865.56
1886,2017-04-07,5877.81,5873.94,5892.07,5855.51
1887,2017-04-06,5878.95,5870.52,5889.58,5856.22
1888,2017-04-05,5864.48,5911.92,5936.39,5856.26
1889,2017-04-04,5898.61,5878.76,5901.39,5878.76
1890,2017-04-03,5894.68,5917.32,5928.93,5867.73
1891,2017-03-31,5911.74,5905.63,5927.81,5901.77
1892,2017-03-30,5914.34,5896.15,5916.77,5894.0
1893,2017-03-29,5897.55,5875.35,5900.87,5870.93
1894,2017-03-28,5875.14,5836.5,5888.7,5828.86
1895,2017-03-27,5840.37,5776.33,5849.2,5769.39
1896,2017-03-24,5828.74,5839.33,5858.95,5807.83
1897,2017-03-23,5817.69,5812.31,5842.82,5806.98
1898,2017-03-22,5821.64,5790.59,5825.67,5781.8
1899,2017-03-21,5793.83,5923.42,5928.06,5790.73
1900,2017-03-20,5901.53,5898.81,5915.12,5888.12
1901,2017-03-17,5901.0,5898.58,5912.61,5890.42
1902,2017-03-16,5900.76,5907.86,5911.48,5887.24
1903,2017-03-15,5900.05,5869.97,5911.2,5858.16
1904,2017-03-14,5856.82,5860.07,5860.5,5831.88
1905,2017-03-13,5875.78,5863.48,5877.43,5860.83
1906,2017-03-10,5861.73,5867.16,5872.6,5835.44
1907,2017-03-09,5838.81,5834.67,5852.54,5812.08
1908,2017-03-08,5837.55,5838.44,5860.63,5832.63
1909,2017-03-07,5833.93,5836.12,5859.77,5826.32
1910,2017-03-06,5849.17,5846.42,5857.74,5827.46
1911,2017-03-03,5870.75,5854.27,5870.75,5841.47
1912,2017-03-02,5861.22,5897.01,5897.01,5856.3
1913,2017-03-01,5904.03,5874.86,5911.79,5865.79
1914,2017-02-28,5825.44,5852.79,5855.07,5817.22
1915,2017-02-27,5861.9,5835.04,5861.9,5827.0
1916,2017-02-24,5845.31,5802.33,5845.31,5800.55
1917,2017-02-23,5835.51,5866.82,5866.96,5809.55
1918,2017-02-22,5860.63,5857.56,5864.41,5848.28
1919,2017-02-21,5865.95,5850.2,5867.89,5847.5
1920,2017-02-17,5838.58,5807.31,5838.58,5800.8
1921,2017-02-16,5814.9,5823.01,5835.15,5796.71
1922,2017-02-15,5819.44,5777.9,5821.95,5776.7
1923,2017-02-14,5782.57,5756.51,5783.09,5748.74
1924,2017-02-13,5763.96,5753.19,5770.99,5751.92
1925,2017-02-10,5734.13,5726.17,5743.43,5717.42
1926,2017-02-09,5715.18,5688.02,5722.71,5685.15
1927,2017-02-08,5682.45,5662.95,5686.96,5649.39
1928,2017-02-07,5674.22,5674.86,5689.6,5664.82
1929,2017-02-06,5663.55,5656.95,5668.2,5650.26
1930,2017-02-03,5666.77,5650.73,5666.84,5647.58
1931,2017-02-02,5636.2,5627.15,5656.01,5616.4
1932,2017-02-01,5642.65,5654.51,5662.11,5621.03
1933,2017-01-31,5614.79,5592.87,5615.15,5576.09
1934,2017-01-30,5613.71,5635.86,5636.09,5578.76
1935,2017-01-27,5660.78,5664.88,5667.45,5643.9
1936,2017-01-26,5655.18,5666.28,5669.61,5647.65
1937,2017-01-25,5656.34,5635.86,5658.59,5634.33
1938,2017-01-24,5600.96,5568.27,5606.53,5558.49
1939,2017-01-23,5552.94,5546.64,5564.14,5522.69
1940,2017-01-20,5555.33,5556.87,5574.35,5542.23
1941,2017-01-19,5540.08,5560.61,5571.53,5528.37
1942,2017-01-18,5555.65,5546.94,5555.98,5534.77
1943,2017-01-17,5538.73,5555.16,5557.05,5527.22
1944,2017-01-13,5574.12,5557.57,5584.26,5557.2
1945,2017-01-12,5547.49,5542.56,5550.67,5496.82
1946,2017-01-11,5563.65,5550.72,5564.08,5524.03
1947,2017-01-10,5551.82,5536.54,5564.25,5528.11
1948,2017-01-09,5531.82,5527.58,5541.08,5517.14
1949,2017-01-06,5521.06,5499.08,5536.52,5482.81
1950,2017-01-05,5487.94,5474.39,5495.85,5464.36
1951,2017-01-04,5477.0,5440.91,5482.35,5440.24
1952,2017-01-03,5429.08,5425.62,5452.57,5397.99
1953,2016-12-30,5383.12,5440.17,5441.9,5371.89
1954,2016-12-29,5432.09,5437.51,5450.63,5415.18
1955,2016-12-28,5438.56,5497.44,5498.91,5434.7
1956,2016-12-27,5487.44,5470.76,5512.37,5469.61
1957,2016-12-23,5462.69,5441.76,5462.69,5441.76
1958,2016-12-22,5447.42,5472.01,5472.01,5432.77
1959,2016-12-21,5471.43,5482.63,5486.26,5465.31
1960,2016-12-20,5483.94,5473.53,5489.47,5471.71
1961,2016-12-19,5457.44,5441.2,5483.42,5436.54
1962,2016-12-16,5437.16,5467.82,5474.58,5426.01
1963,2016-12-15,5456.85,5443.51,5485.12,5439.39
1964,2016-12-14,5436.67,5465.69,5476.25,5425.73
1965,2016-12-13,5463.83,5433.57,5486.75,5430.72
